id,slug,council_name,type,county,district,region,website,data_source,ons_code
6148,ashbrittle-parish-council,Ashbrittle Parish Council,parish,Somerset,Somerset,South West,,excel,
5942,ashburnham-and-penhurst-parish-council,Ashburnham and Penhurst Parish Council,parish,East Sussex,East Sussex,South East,,excel,
34555,ashbury-parish-council,Ashbury Parish Council,parish,Oxfordshire,Oxfordshire,South East,,excel,
34124,ashby-st-ledgers-parish-meeting,Ashby St Ledgers Parish Meeting,parish_meeting,Northamptonshire,West Northamptonshire,East Midlands,,excel,
4193,ashby-st-mary-parish-council,Ashby St Mary Parish Council,parish,Norfolk,South Norfolk & Broadland,East of England,https://www.ashbystmaryparish.gov.uk,excel,
33419,ashby-st-mary-parish-council-1,Ashby St. Mary Parish Council,parish,Norfolk,South Norfolk,East of England,,excel,
32812,ashby-woulds-town-council,Ashby Woulds Town Council,town,Leicestershire,North West Leicestershire,East Midlands,https://www.ashbywouldstowncouncil.gov.uk,excel,
33489,ashby-cum-fenby-parish-council,Ashby cum Fenby Parish Council,parish,North East Lincolnshire,North East Lincolnshire,Yorkshire and the Humber,,excel,
32811,ashby-de-la-zouch-town-council,Ashby de la Zouch Town Council,town,Leicestershire,North West Leicestershire,East Midlands,https://www.ashbytowncouncil.gov.uk,excel,
32954,ashby-with-scremby-parish-council,Ashby with Scremby Parish Council,parish,Lincolnshire,East Lindsey,East Midlands,,excel,
35424,ashby-de-la-zouch-parish-council,Ashby-de-la-zouch Parish Council,parish,Leicestershire,,East Midlands,,excel,
31917,ashchurch-rural-parish-council,Ashchurch Rural Parish Council,parish,Gloucestershire,Tewkesbury,South West,https://www.ashchurchruralpc.org.uk,excel,
3532,ashcott-parish-council,Ashcott Parish Council,parish,Somerset,Somerset,South West,http://ashcott.net/publicserviceslocalgovernmentparishcouncil/,excel,
5510,ashendon-parish-council,Ashendon Parish Council,parish,Buckinghamshire,Buckinghamshire,South East,,excel,
4509,ashfield-cum-thorpe-parish-council,Ashfield cum Thorpe Parish Council,parish,Suffolk,Babergh & Mid Suffolk,East of England,https://www.ashfieldcumthorpe-pc.gov.uk,excel,
36391,ashford-bowdler-parish-council,Ashford Bowdler Parish Council,parish,Surrey,,South East,,excel,
5849,ashford-carbonel-parish-council,Ashford Carbonel Parish Council,parish,Shropshire,Shropshire,West Midlands,,excel,
3968,ashford-in-the-water-parish-council,Ashford In The Water Parish Council,parish,Derbyshire,Derbyshire Dales,East Midlands,https://www.ashford-in-the-water-pc.gov.uk,excel,
6836,ashford-parish-council,Ashford Parish Council,parish,Devon,North Devon,South West,,excel,
4871,ashill-parish-council-1,Ashill Parish Council,parish,Somerset,Somerset,South West,https://www.ashillpc.org.uk/,excel,
37018,ashington-parish-council,Ashington Parish Council,parish,West Sussex,Horsham,South East,https://www.ashingtonpc.org.uk,excel,
31918,ashleworth-parish-council,Ashleworth Parish Council,parish,Gloucestershire,Tewkesbury,South West,,excel,
5511,ashley-green-parish-council,Ashley Green Parish Council,parish,Buckinghamshire,Buckinghamshire,South East,,excel,
30258,ashley-parish-council,Ashley Parish Council,parish,Cheshire,Cheshire East,North West,,excel,
6830,ashley-parish-meeting,Ashley Parish Meeting,parish,Hampshire,Test Valley,South East,,excel,
33214,ashmanhaugh-parish-council,Ashmanhaugh Parish Council,parish,Norfolk,North Norfolk,East of England,https://www.ashmanhaughparishcouncil.gov.uk,excel,
4642,ashmansworth-parish-council,Ashmansworth Parish Council,parish,Hampshire,Basingstoke & Deane,South East,https://www.ashmansworth-pc.org.uk,excel,
31120,ashmore-parish-council,Ashmore Parish Council,parish,Dorset,Dorset,South West,,excel,
4007,ashover-parish-council,Ashover Parish Council,parish,Derbyshire,North East Derbyshire,East Midlands,https://www.ashover-pc.gov.uk,excel,
32086,ashperton-parish-council,Ashperton Parish Council,parish,Herefordshire,Herefordshire,West Midlands,,excel,
30390,ashton-hayes-horton-cum-peel-parish-council,Ashton Hayes & Horton-cum Peel Parish Council,parish,Cheshire West and Chester,Cheshire West and Chester,North West,,excel,
30463,ashton-hayes-and-horton-cum-peel-parish-council,Ashton Hayes and Horton-cum-peel Parish Council,parish,Cheshire West and Chester,Cheshire West and Chester,North West,,excel,
5371,ashton-keynes-parish-council,Ashton Keynes Parish Council,parish,Wiltshire,Wiltshire,South West,https://www.akpc.org.uk,excel,
37298,ashton-under-hill-parish-council,Ashton under Hill Parish Council,parish,Worcestershire,Wychavon,West Midlands,https://ashtonunderhill.org.uk/,excel,
32009,ashurst-colbury-parish-council,Ashurst & Colbury Parish Council,parish,Hampshire,New Forest,South East,https://www.ashurstandcolbury-pc.gov.uk,excel,
37108,ashurst-wood-parish-council,Ashurst Wood Parish Council,parish,West Sussex,Mid Sussex,South East,,excel,
37055,ashurst-wood-village-council,Ashurst Wood Village Council,parish,West Sussex,Mid Sussex,South East,https://www.ashurstwood-vc.gov.uk,excel,
32046,ashurst-and-colbury-parish-council,Ashurst and Colbury Parish Council,parish,Hampshire,New Forest,South East,,excel,
4194,ashwellthorpe-fundenhall-parish-council,Ashwellthorpe & Fundenhall Parish Council,parish,Norfolk,South Norfolk & Broadland,East of England,https://www.ashwellthorpeandfundenhall-pc.gov.uk,excel,
33420,ashwellthorpe-and-fundenhall-parish-council,Ashwellthorpe and Fundenhall Parish Council,parish,Norfolk,South Norfolk,East of England,,excel,
5018,ashwick-parish-council,Ashwick Parish Council,parish,Somerset,Somerset,South West,https://www.ashwickparish.org,excel,
6972,aske-parish-meeting,Aske (Parish Meeting),parish_meeting,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
3718,askern-town-council,Askern Town Council,town,South Yorkshire,Doncaster,Yorkshire and the Humber,https://www.askerntowncouncil.gov.uk,excel,
31121,askerswell-parish-council,Askerswell Parish Council,parish,Dorset,Dorset,South West,,excel,
30805,askham-parish-council,Askham Parish Council,parish,Cumbria,Westmorland & Furness,North West,,excel,
33921,askrigg-parish-council,Askrigg Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
4970,askrigg-and-low-abbotside,Askrigg and Low Abbotside,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,https://www.askriggandlowabbotside-pc.gov.uk,excel,
5661,aslackby-laughton-parish-council,Aslackby & Laughton Parish Council,parish,Lincolnshire,South Kesteven,East Midlands,,excel,
4956,aslacton-parish-council,Aslacton Parish Council,parish,Norfolk,South Norfolk & Broadland,East of England,https://www.aslactonparishcouncil.gov.uk,excel,
5248,aslockton-parish-council,Aslockton Parish Council,parish,Nottinghamshire,Rushcliffe,East Midlands,https://www.aslockton-pc.org.uk,excel,
32271,aspenden-parish-council,Aspenden Parish Council,parish,Hertfordshire,East Hertfordshire,East of England,https://www.aspendenpc.org.uk,excel,
30230,aspley-guise-parish-council,Aspley Guise Parish Council,parish,Central Bedfordshire,Central Bedfordshire,East of England,,excel,
30231,aspley-heath-parish-council,Aspley Heath Parish Council,parish,Central Bedfordshire,Central Bedfordshire,East of England,,excel,
4488,assington-parish-council,Assington Parish Council,parish,Suffolk,Babergh & Mid Suffolk,East of England,https://www.assington-pc.gov.uk,excel,
32956,asterby-parish-council,Asterby Parish Council,parish,Lincolnshire,East Lindsey,East Midlands,,excel,
34556,asthall-parish-council,Asthall Parish Council,parish,Oxfordshire,Oxfordshire,South East,,excel,
4715,astley-parish-council,Astley Parish Council,parish,Shropshire,Shropshire,West Midlands,https://www.astleyshropshireparishcouncil.gov.uk,excel,
5062,aston-abbotts-parish-council,Aston Abbotts Parish Council,parish,Buckinghamshire,Buckinghamshire,South East,https://www.astonabbotts-pc.gov.uk,excel,
5512,aston-clinton-parish-council,Aston Clinton Parish Council,parish,Buckinghamshire,Buckinghamshire,South East,,excel,
32839,aston-flamville-parish-council,Aston Flamville Parish Council,parish,Leicestershire,Blaby,East Midlands,,excel,
32272,aston-parish-council,Aston Parish Council,parish,Hertfordshire,East Hertfordshire,East of England,,excel,
34557,aston-tirrold-aston-upthorpe-parish-counci-parish-council,Aston Tirrold & Aston Upthorpe Parish Counci Parish Council,parish,Oxfordshire,Oxfordshire,South East,,excel,
34558,aston-tirrold-and-aston-upthorpe-parish-council,Aston Tirrold and Aston Upthorpe Parish Council,parish,Oxfordshire,South Oxfordshire,South East,,excel,
30259,aston-by-budworth-parish-council,Aston by Budworth Parish Council,parish,Cheshire,Cheshire East,North West,,excel,
30363,aston-juxta-mondrum-parish-council,Aston juxta Mondrum Parish Council,parish,Cheshire East,Cheshire East,North West,,excel,
34125,aston-le-walls-parish-council,Aston le Walls Parish Council,parish,Northamptonshire,West Northamptonshire,East Midlands,https://www.astonlewallsparishcouncil.gov.uk,excel,
31800,aston-sub-edge-parish-meeting,Aston-sub-Edge Parish Meeting,parish_meeting,Gloucestershire,Cotswold,South West,,excel,
36393,astwick-parish-council,Astwick Parish Council,parish,Bedfordshire,,East of England,,excel,
32957,aswarby-and-swarby-parish-council,Aswarby and Swarby Parish Council,parish,Lincolnshire,North Kesteven,East Midlands,,excel,
4345,atcham-parish-council,Atcham Parish Council,parish,Shropshire,Shropshire,West Midlands,https://www.atchamparishcouncil.gov.uk,excel,
31122,athelhampton-and-puddletown-parish-council,Athelhampton and Puddletown Parish Council,parish,Dorset,Dorset,South West,,excel,
6837,atherington-parish-council,Atherington Parish Council,parish,Devon,North Devon,South West,,excel,
36763,atherstone-parish-council,Atherstone Parish Council,parish,Warwickshire,Warwickshire,West Midlands,https://www.atherstone-tc.gov.uk,excel,
36764,atherstone-on-stour-parish-council,Atherstone on Stour Parish Council,parish,Warwickshire,Warwickshire,West Midlands,,excel,
6077,atlow-parish-meeting,Atlow (Parish Meeting),parish_meeting,Derbyshire,Derbyshire Dales,East Midlands,,excel,
3600,attleborough-town-council,Attleborough Town Council,town,Norfolk,Breckland,East of England,https://www.attleboroughtc.org.uk,excel,
31308,atwick-parish-council,Atwick Parish Council,parish,East Riding of Yorkshire,East Riding of Yorkshire,Yorkshire and the Humber,,excel,
6517,atworth-parish-council,Atworth Parish Council,parish,Wiltshire,Wiltshire,South West,,excel,
33188,aubourn-with-haddington-parish-council,Aubourn with Haddington Parish Council,parish,Lincolnshire,North Kesteven,East Midlands,,excel,
5277,auckley-parish-council,Auckley Parish Council,parish,South Yorkshire,Doncaster,Yorkshire and the Humber,https://www.auckleyparishcouncil.gov.uk,excel,
30260,audlem-parish-council,Audlem Parish Council,parish,Cheshire,Cheshire East,North West,,excel,
35151,audley-parish-council,Audley Parish Council,parish,Staffordshire,Newcastle-under-Lyme,West Midlands,https://www.audleyparishcouncil.gov.uk,excel,
4786,audley-rural-parish-council,Audley Rural Parish Council,parish,Staffordshire,Staffordshire,West Midlands,https://audleyparishcouncil.gov.uk/,excel,
32661,aughton-parish-council,Aughton Parish Council,parish,Lancashire,West Lancashire,North West,,excel,
3960,ault-hucknall-parish-council,Ault Hucknall Parish Council,parish,Derbyshire,Bolsover,East Midlands,https://www.aulthucknallparishcouncil.gov.uk,excel,
6486,austerfield-parish-council,Austerfield Parish Council,parish,South Yorkshire,Doncaster,Yorkshire and the Humber,,excel,
30364,austerson-parish-council,Austerson Parish Council,parish,Cheshire East,Cheshire East,North West,,excel,
36765,austrey-parish-council,Austrey Parish Council,parish,Warwickshire,Warwickshire,West Midlands,,excel,
33538,austwick-parish-council,Austwick Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
5372,avebury-parish-council,Avebury Parish Council,parish,Wiltshire,Wiltshire,South West,https://www.aveburyparishcouncil.gov.uk,excel,
34414,averham-parish-council,Averham Parish Council,parish,Nottinghamshire,Newark and Sherwood,East Midlands,,excel,
6318,aveton-gifford-parish-council,Aveton Gifford Parish Council,parish,Devon,South Hams & West Devon,South West,,excel,
32072,awbridge-parish-council,Awbridge Parish Council,parish,Hampshire,Test Valley,South East,,excel,
3526,axbridge-town-council,Axbridge Town Council,town,Somerset,Somerset,South West,https://www.axbridge-tc.gov.uk,excel,
31828,aylburton-parish-council,Aylburton Parish Council,parish,Gloucestershire,Forest of Dean,South West,https://www.aylburton-pc.gov.uk,excel,
3537,aylesbury-town-council,Aylesbury Town Council,town,Buckinghamshire,Buckinghamshire,South East,https://www.aylesburytowncouncil.gov.uk,excel,
4668,aylesford-parish-council,Aylesford Parish Council,parish,Kent,Tonbridge & Malling,South East,https://www.aylesford-pc.gov.uk,excel,
32527,aylesham-parish-council,Aylesham Parish Council,parish,Kent,Dover,South East,https://www.ayleshamparishcouncil.gov.uk,excel,
33215,aylmerton-parish-council,Aylmerton Parish Council,parish,Norfolk,North Norfolk,East of England,,excel,
32319,ayot-st-peter-parish-council,Ayot St Peter Parish Council,parish,Hertfordshire,Welwyn Hatfield,East of England,,excel,
33923,aysgarth-parish-council,Aysgarth Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
33539,aysgarth-and-district-parish-council,Aysgarth and District Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
4616,aythorpe-roding,Aythorpe Roding,parish,Essex,Uttlesford,East of England,https://www.aythorpe-pc.gov.uk,excel,
31665,aythorpe-roding-parish-council,Aythorpe Roding Parish Council,parish,Essex,Essex,East of England,,excel,
4395,babcary-parish-council,Babcary Parish Council,parish,Somerset,Somerset,South West,https://www.babcaryparishcouncil.org.uk,excel,
34415,babworth-parish-council,Babworth Parish Council,parish,Nottinghamshire,Bassetlaw,East Midlands,,excel,
30472,bache-parish-council,Bache Parish Council,parish,Cheshire West and Chester,Cheshire West and Chester,North West,,excel,
30391,backford-parish-council,Backford Parish Council,parish,Cheshire West and Chester,Cheshire West and Chester,North West,,excel,
33510,backwell-parish-council,Backwell Parish Council,parish,North Somerset,North Somerset,South West,,excel,
36766,baddesley-clinton-parish-council,Baddesley Clinton Parish Council,parish,Warwickshire,Warwickshire,West Midlands,,excel,
36767,baddesley-ensor-parish-council,Baddesley Ensor Parish Council,parish,Warwickshire,Warwickshire,West Midlands,,excel,
30365,baddiley-parish-council,Baddiley Parish Council,parish,Cheshire East,Cheshire East,North West,,excel,
30366,baddington-parish-council,Baddington Parish Council,parish,Cheshire East,Cheshire East,North West,,excel,
4066,badger-farm-parish-council,Badger Farm Parish Council,parish,Hampshire,Winchester,South East,https://www.badgerfarm-pc.gov.uk,excel,
6023,badger-parish-council,Badger Parish Council,parish,Shropshire,Shropshire,West Midlands,,excel,
32410,badgers-mount-parish-council,Badgers Mount Parish Council,parish,Kent,Sevenoaks,South East,,excel,
31919,badgeworth-parish-council,Badgeworth Parish Council,parish,Gloucestershire,Tewkesbury,South West,https://www.badgeworthparishcouncil.gov.uk,excel,
